titre_initiative,resume_initiative,tag_besoin_niv1_code,tag_besoin_niv2_code,tag_produit_niv1_code,tag_produit_niv2_code,tag_structure_niv1_code,nom_structure,url_initiative,contact_mail,contact_tel,materiel_utilise,machine_utilisee,capacite_production,version,adresse,code_postal,ville,pays,url_illustration,commentaires,source,est_actif,langue,auteur_data,validation,notes_validation,a_publier,date_maj
"- global protection
- made in collaboration with Pellegrin CHU (Bordeaux)",,SANTE,,DIY,VISIERE,NR,,https://drive.google.com/drive/folders/1iXL7_kgRxMOVB2Q1Rve6HhigsF9-32Aw?fbclid=IwAR06wlIB9uwzgeLhwVAba0Bzo1lHaJ4lzP6y_24c6IsJ_uH36fuvNSN-FsM,,,"D33D (Bastien Dupuy  Ludovic Delhomme)
Bastien très occupé  en support clementnico@hotmail.com 06 75 87 67 34",,,,,,,,https://zupimages.net/viewer.php?id=20/13/yb9q.png,,https://docs.google.com/spreadsheets/d/1e81ceSrVT6Bl4UaS1SxIUUUzgZAdkIstU7Hzot08Ld8/edit#gid=46475755,,,,NR,,OUI,
"- adjustable straps around neck
-includes nose strap
- reusable body
- number of replaceable inlet and outlet valve designs",,SANTE,,DIY,MASQUE_I3D,NR,,https://www.thingiverse.com/thing:4177128,,,Image and info added by Artur Donaldson (arthurdo@pm.me)  designed by iczfirz and made openly available on Thingiverse.com,,,,,,,,https://zupimages.net/viewer.php?id=20/13/2ytr.png,,https://docs.google.com/spreadsheets/d/1e81ceSrVT6Bl4UaS1SxIUUUzgZAdkIstU7Hzot08Ld8/edit#gid=46475755,,,,NR,,OUI,
features: • independent pleated pockets for filter material insertion • side cinching straps for customized fit close to face • removable nose bridge • no elastic required • flexible side strap options: ties at nape of neck or loops of elastic • easy cutting • breathable/comfortable,,SANTE,,DIY,MASQUE_TISSU,NR,,http://www.antisocialartshow.org/masks,,,Kelly Cheatle  kellycheatle@gmail.com,,,,,,,,http://antisocialartshow.org/wp-content/uploads/2020/03/blossom-mask-head-1440x600.jpg,,https://docs.google.com/spreadsheets/d/1e81ceSrVT6Bl4UaS1SxIUUUzgZAdkIstU7Hzot08Ld8/edit#gid=46475755,,,,NR,,OUI,
Groupement CSF,"Le ""Groupement CSF"" a été constitué sous la direction du Comité Stratégique de la Filière (CSF) Mode et Luxe.
Face à l'urgence et la demande immense de masques  le Groupement a 3 objectifs :

    Définir un ou plusieur(s) modèle(s) de masques référents “Anti projection simple”  à l'échelle nationale à destination principalement des publics suivants :
    🚜 AgroAlimentaire
    🥕 Grande Distribution
    💦 Gestion de l’eau
    ♻ Gestion des déchets
    ​💊 Pharmacie
    Ces masques de protection ""Anti projection simple"" ne sont pas adaptés pour le personnel médical.
    Coordonner tous les ateliers  les fournisseurs matières et fournitures pour fabriquer ces modèles dans les plus grands volumes possible en fluidifiant les informations et les échanges direct entre eux
    Centraliser les demandes de ces masques ""Anti projection simple""",NR,,NR,,,Entreprise,https://www.csfmodeluxe-masques.com/,,,,,,,,,,,,Masques,,,,,,,,
Les visières de l'espoir,Les visières de l'espoir,NR,,NR,,,Entreprise,https://www.3dnatives.com/urgence-covid19/,,,,,,,,,,,,VIsières,,,,,,,,
Lemahieu,Fabrication de masques en tissu (non FFP2 ou 3) pour le personnel soignants,NR,,NR,,,Entreprise,https://www.franceinter.fr/societe/coronavirus-face-au-risque-de-penurie-de-materiel-le-chu-de-lille-mise-sur-l-innovation-et-le-systeme-d,,,,,,,,,,,,masques,,,,,,,,
Brasseurs du Nord,Mise en flacons du gel fabriqué au CHU de Lille,NR,,NR,,,Entreprise,https://www.franceinter.fr/societe/coronavirus-face-au-risque-de-penurie-de-materiel-le-chu-de-lille-mise-sur-l-innovation-et-le-systeme-d,,,,,,,,,,,,Gel Hydroalcoolique,,,,,,,,
Mairie de Toulouse,"Dans la crise sanitaire sans précédent que nous traversons  la Mairie de Toulouse a mis à disposition 26 salles municipales pour que les médecins généralistes accueillent les patients suspects Covid-19. Elle prévoit de doubler le nombre de centres de consultations sous 48 heures pour faire face à la vague de contamination.

Un etat des lieux quotidien est réalisé avec Mr le Maire en cellule de crise sur les besoins des médecins. Ces praticiens sont dépourvus de tout équipement les protégeant d'une exposition au virus.

Ils manquent notamment de :
masques FFP2 et masques FFP1
gants
blouses et combinaisons
charlottes
sur-chaussures
gel antibactérien
lunettes de protection",NR,,NR,,,Institution,https://www.aerospace-valley.com/infos-membres/mairie-de-toulouse-toulouse-metropole-besoin-déquipements-de-protection,,,,,,,,,,,,appel aux dons,,,,,,,,
Aerospace Valley,Appel aux dons de masques  lunettes  chaussures  blouses  gel  plexiglass de protection  etc … pour les personnels hospitaliers et travailleurs sociaux ,NR,,NR,,,Institution,https://www.aerospace-valley.com/actualites/covid19-appel-à-mobilisation-solidarité-de-la-filière-aéronautique-spatiale-drones-et,,,,,,,,,,,,appel aux dons,,,,,,,,
Aerospace Valley,"objectifs: faire remonter toute demande des entreprises et identifier les entreprises qui peuvent entrer dans la lutte sanitaire.

Industriels  entreprises et experts qui dès maintenant peuvent mettre en route une production effective de produits  signalez-vous ! Pour se signaler  c'est par ici: http://forms.info.aerospace-valley.com/5a6b4fd4b85b536a9f4bf238/riVqus_iRhOQV4Iemxmbfg/3emLzv_7Q_y3NNjqwS2jOw/form.html",NR,,NR,,,Institution,https://www.aerospace-valley.com/actualites/covid19-appel-à-mobilisation-solidarité-de-la-filière-aéronautique-spatiale-drones-et,,,,,,,,,,,,appel à mobilisation,,,,,,,,
TOM - Tikkun Olam Makers,We have opened this initiative to be a global database and fabrication network for open source mask & respirator supplies worldwide  given a variety of local supply conditions. For other products such as PPE  hygiene  etc. please see the Emergency Medical Supplies Community Page. This initiative will work alongside the Coronavirus (Covid-19) Global Response Facebook group for co-evaluating  designing  testing  fabricating co-developing open-source solutions to support hospitals  treatment centers  and households as they help their patients. If you have a 3D printer  CNC  etc. at home  please sign up and comment below so developers can contact you for manufacturing.,NR,,NR,,,Association,https://tomglobal.org/event?id=5e7723c0700d243bd850dfb3,,,,,,,,,,,,masques,,,,,,,,
AFNOR,"Face à la crise sans précédent créée par l’épidémie de coronavirus  le CEN  le Comité européen de normalisation  et le CENELEC  le Comité européen de normalisation électrotechnique  rendent accessible gratuitement une série de normes européennes portant sur les dispositifs médicaux et les équipements de protection individuelle. Les 11 normes concernées  élaborées par des experts européens  couvrent les différents masques  les gants médicaux et les vêtements de protection. Elles sont désormais librement téléchargeables sur le site d’AFNOR Editions*.

L’accès gratuit à ces normes européennes facilitera le travail des nombreuses entreprises qui reconvertissent leurs chaînes de production pour fournir rapidement des équipements aux professionnels de santé et aux patients.",NR,,NR,,,Association,https://www.afnor.org/actualites/masques-de-protection-normalisateurs-initiatives-face-au-coronavirus/,,,,,,,,,,,,normes médicales,,,,,,,,
Saint James,Production de masques en tissu qualifiés par la DGA (non FFP2). 1ère livraison le 27/03 au groupe Aptar Pharma ,NR,,NR,,,Entreprise,https://twitter.com/saintjames/status/1243482243647049729,,,,,,,,,,,,masques,,,,,,,,
Conseil national du numérique,"Le Conseil national du numérique recense les initiatives de la tech contre le COVID19.
La liste exhaustive des réponses est disponible sur le site du CNNum.
https://docs.google.com/forms/d/e/1FAIpQLScY7Cc07r7uYCXrIUTce9jjhZlEa_9Q30waCVoVB_L_gv1ZnQ/viewform",NR,,NR,,,Institution,https://twitter.com/babgi/status/1243555059289522178,,,,,,,,,,,,digital,,,,,,,,
Covid-19 Laser cut face shield,Covid-19 Laser cut face shield,NR,,NR,,,Maker,https://www.cdamlab.com/faceshield.html,,,,,,,,,,,,Visière,,,,,,,,
,"Modèle Diviseur COVID-19 pour Respirateur
UnRespirateurPourDeux grâce à l'initiative des médecins de l'Hôpital d'Ath en Belgique  voici le résultat d'une réflexion visant à permettre d'utiliser un Respirateur pour Deux personnes affectées par le #COVID19 Nous avons imprimés 12 premiers diviseurs de flux et ils sont déjà en test réel au vu de l'urgence! Nous partageons avec tous les professionnels du secteur le fichier STL à imprimer valable sur les respirateurs et lançons le maximum de machine et faisons appel à tous les makers capable d'imprimer des fichiers étanches (nous avons utilisé du Z-HIPS ou du Z-PETG pour nos réalisations). Les pièces vont être traitées avec une stérilisation de peroxyde d'hydrogène (qui sera validé sous quelques heures) et chaque tuyau patient reçoit un filtre HEPA. Les essais en pression contrôlée fonctionnent et semblent aussi fonctionner aussi en volume contrôlé. Nous espérons que le plus d'hôpitaux en France et en Belgique pourront bénéficier de cette idée en cas de surcharge des services de réanimation.",NR,,NR,,,Médecins,https://www.thingiverse.com/thing:4244632,,,,,,,,,,,,Diviseur respirateur,,,,,,,,
Contributions des Makers aux Hôpitaux et Soignants,"Une tentative de créer un répertoire des initiatives Maker Open Sources et de documenter les solutions offertes par les makers pour répondre aux besoins des hôpitaux/soignants/aidants pendant la crise pandémique / en période de confinement.
#MakersHospitalSupportProjects",NR,,NR,,,Particulier,https://app.jogl.io/project/130,,,,,,,,,,,,Digital,,,,,,,,
Visière sans impression 3D,"Designed to be mass produced to meet demands of the COVID-19 epidemic. It's based off Konrad Klepacki and Mateusz Dyrda's excellent design  but has a slightly wider shield profile  angled to be away from the face more  wider headband  locking tabs  and slots on the ends of the band so that elastic band/cord can be used in a doubled-back buckle fashion. Assembly is simple. About 17"" of elastic band/cord is needed per face shield  and 27 of these fit nested on 4'x8' sheet with common line cutting (see files). We tested this design using .020"" polycarb  but .020"" PETG would work  as well as other clear plastics in a few different thicknesses. 1"" or 1 1/2"" wide adhesive backed foam strip for the headband is ideal.",NR,,NR,,,Maker,https://hackaday.io/project/170551-laser-cut-medical-face-shield-abv4,,,,,,,,,,,,Visière,,,,,,,,
Low-cost & Open-Source Covid19 Detection kits, The goal is to propose simple  safe and affordable open source methodologies and tools to detect the SARS-CoV-2 virus behind Covid-19. ,NR,,NR,,,Makers,https://app.jogl.io/project/118,,,,,,,,,,,,Kit de détection Covid-19,,,,,,,,
Pivot Citoyen,"- Connecter les projets aux ressources  autres projets similaires  et contacts  dont ils ont besoin 
- Donner de la visibilité sur les besoins urgents et à venir  et de l'expertise sur les bonnes pratiques et aspects à ne pas oublier (incl. juridique  cybersécurité)

Les bases de données sont faites  les relations entre elles aussi  nous avons une structure documentaire et une équipe prête à accueillir tout ça.",NR,,NR,,,Collectif,http://pivotcitoyen.org/,,,,,,,,,,,,Plateforme de mise en lien,,,,,,,,
WHO MyHealth,"Fight misinformation and ""might in time take on a similar contact-tracing function""",NUMERIQUE,PROTECTION,INITIATIVE/APP,NR,NR,"Fight misinformation and ""might in time take on a similar contact-tracing function""",https://www.91mobiles.com/hub/who-myhealth-app-launch-march-30-fighting-misinformation-track-covid-19-patients/,,,,,,,,,,WHO (World Health Organization),https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,Facebook  Twitter  Youtube and TikTok are already directing users that search for coronavirus on their sites to the WHO or local health organisationshttps://www.bbc.com/news/technology-51497800,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Apple COVID-19 Screening Tool,Siri has been updated too  to answer questions about Covid-19,NUMERIQUE,,INITIATIVE/APP,NR,NR,Siri has been updated too  to answer questions about Covid-19,https://www.apple.com/newsroom/2020/03/apple-releases-new-covid-19-app-and-website-based-on-CDC-guidance/,,,,,,,,,,USA,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,The tools do not require a sign-in or association with a user’s Apple ID  and users’ individual responses will not be sent to Apple or any government organization.,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Fever Detection COVID19 Screening System,Transform system to detect weapon to spot fever. Send an alert if it detects someone with a higher than normal body temperature. Should then contact the client. ,NUMERIQUE,,INITIATIVE/APP,NR,NR,Transform system to detect weapon to spot fever. Send an alert if it detects someone with a higher than normal body temperature. Should then contact the client. ,https://www.vice.com/en_us/article/epg8xe/surveillance-company-deploying-coronavirus-detecting-cameras,,,,,,,,,,USA,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,Not clear whether it's been launched. Allegedly in use in The Capital Factory  Texas co-working space. ,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Health weather,Kinsa  a smart thermometre company  uses thermometer and app data to map illnesses across US territory,NUMERIQUE,,INITIATIVE/APP,NR,NR,Kinsa  a smart thermometre company  uses thermometer and app data to map illnesses across US territory,https://healthweather.us/,,,,,,,,,,USA,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Private Kit: SafePaths,"The app ""SafePath"" says if you’ve crossed paths with someone who is infected. Then shares it with other users in a privacy-preserving way.",NUMERIQUE,,INITIATIVE/APP,NR,NR,"The app ""SafePath"" says if you’ve crossed paths with someone who is infected. Then shares it with other users in a privacy-preserving way.",https://www.technologyreview.com/s/615372/coronavirus-infection-tests-app-pandemic-location-privacy/,,,,,,,,,,USA,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
FluSense,AI system listens to coughs to learn where the coronavirus is spreading,NUMERIQUE,,INITIATIVE/APP,NR,NR,AI system listens to coughs to learn where the coronavirus is spreading,https://thenextweb.com/neural/2020/03/20/this-ai-system-listens-to-coughs-to-learn-where-the-coronavirus-is-spreading/,,,,,,,,,,USA,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Tech giants join government task force,,NUMERIQUE,,INITIATIVE/APP,NR,NR,,https://www.wsj.com/articles/silicon-valley-ramps-up-efforts-to-tackle-virus-11584313224?mod=article_inline,,,,,,,,,,USA,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,"Congress must take steps to protect our privacy and secure our personal data  including location and health data  in the forthcoming emergency relief packages  15 groups said in a letter sent to members of Congress today.
https://www.amnestyusa.org/press-releases/15-groups-call-on-lawmakers-to-protect-privacy-and-personal-data-in-covid-19-relief-packages/",https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Biobot,map the coronavirus spread by looking at your poo,NUMERIQUE,,INITIATIVE/APP,NR,NR,map the coronavirus spread by looking at your poo,,,,,,,,,,,USA,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
,Island Health isn’t sharing locations of COVID-19 cases for privacy reasons,NUMERIQUE,,INITIATIVE/APP,NR,NR,Island Health isn’t sharing locations of COVID-19 cases for privacy reasons,https://www.vicnews.com/news/island-health-isnt-sharing-locations-of-covid-19-cases-for-privacy-reasons/,,,,,,,,,,Canada,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
,Trudeau leaves door open to using smartphone data to track Canadians' compliance with pandemic rules,NUMERIQUE,,INITIATIVE/APP,NR,NR,Trudeau leaves door open to using smartphone data to track Canadians' compliance with pandemic rules,https://www.cbc.ca/news/politics/cellphone-tracking-trudeau-covid-1.5508236,,,,,,,,,,Canada,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Testeate,"The app enables direct information exchange between Argentina's National Ministry of Health and the population. Users can know prevention measures for each region  monitor their symptoms  and see the map of cases in the country
",NUMERIQUE,,INITIATIVE/APP,NR,NR,"The app enables direct information exchange between Argentina's National Ministry of Health and the population. Users can know prevention measures for each region  monitor their symptoms  and see the map of cases in the country
",https://www.infobae.com/coronavirus/2020/03/20/test-virtual-sobre-coronavirus-una-app-te-dice-como-actuar-de-acuerdo-a-los-sintomas/,,,,,,,,,,Argentina,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
,Help health chiefs model the consequences of moving resources to best tackle the coronavirus pandemic. Data collected via the NHS's 111 telephone service is to be mixed with other sources to help predict where ventilators  hospital beds  and medical staff will be most in need. The goal is to provide the NHS with interactive dashboards that pull together the disparate data it and its partners already hold,NUMERIQUE,,INITIATIVE/APP,NR,NR,Help health chiefs model the consequences of moving resources to best tackle the coronavirus pandemic. Data collected via the NHS's 111 telephone service is to be mixed with other sources to help predict where ventilators  hospital beds  and medical staff will be most in need. The goal is to provide the NHS with interactive dashboards that pull together the disparate data it and its partners already hold,https://www.bbc.com/news/technology-52053565,,,,,,,,,,United Kingdom,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,Amazon's AWS division is helping to provide the cloud computing resources required  while Palantir is providing its Foundry software to help draw all of the data sources together. The program was previously used by the US to help co-ordinate response efforts to Haiti's cholera outbreak after an earthquake in 2010,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
BT talking with government to share location data,BT in talks with government about mapping phone users’ movements,NUMERIQUE,,INITIATIVE/APP,NR,NR,BT in talks with government about mapping phone users’ movements,https://www.theguardian.com/world/2020/mar/19/plan-phone-location-data-assist-uk-coronavirus-effort,,,,,,,,,,United Kingdom,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
O2 sharing user location data with the government  ,The government is working with mobile network O2 to analyse anonymous smartphone location data to see whether people are following its social distancing guidelines,NUMERIQUE,,INITIATIVE/APP,NR,NR,The government is working with mobile network O2 to analyse anonymous smartphone location data to see whether people are following its social distancing guidelines,https://news.sky.com/story/coronavirus-government-using-mobile-location-data-to-tackle-outbreak-11960050,,,,,,,,,,United Kingdom,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Telecoms,Government asked telco to track the virus evolution,NUMERIQUE,,INITIATIVE/APP,NR,NR,Government asked telco to track the virus evolution,https://www.lavanguardia.com/vida/20200328/48141359424/coronavirus-covid-19-telefonos-moviles-boe-gobierno-contagio-estado.html,,,,,,,,,,Spain,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Coronamadrid,Application is used to monitor contaminated people movements in order to releave hostitals,NUMERIQUE,,INITIATIVE/APP,NR,NR,Application is used to monitor contaminated people movements in order to releave hostitals,https://www.lavanguardia.com/tecnologia/20200320/474262207373/aplicaciones-apps-seguimiento-coronavirus-coronamadridcom-coronamadrid-app-aplicacion-espana-italia-madrid.html?facet=amp&__twitter_impression=true,,,,,,,,,Madrid,Spain,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Drone,Police uses drones to maintain quarantine,NUMERIQUE,,INITIATIVE/APP,NR,NR,Police uses drones to maintain quarantine,https://twitter.com/policiademadrid/status/1238917235566972930,,,,,,,,,Madrid,Spain,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Covid19 Cat,"""Selon l’application mobile Stop Covid19 Cat qui permet de s’auto-tester  107.000 personnes présentent des symptômes légers du virus en Catalogne  sur 740.000 qui se sont testées.""
A préciser https://www.equinoxmagazine.fr/2020/03/26/coronavirus-espagne-personnes-contaminees/",NUMERIQUE,,INITIATIVE/APP,NR,NR,"""Selon l’application mobile Stop Covid19 Cat qui permet de s’auto-tester  107.000 personnes présentent des symptômes légers du virus en Catalogne  sur 740.000 qui se sont testées.""
A préciser https://www.equinoxmagazine.fr/2020/03/26/coronavirus-espagne-personnes-contaminees/",,,,,,,,,,,Spain,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Data analytics,Police is allowed to trace mobile phone traffic metadata and Internet contacts (but no contents) of Bulgarian citizens without a court order,NUMERIQUE,,INITIATIVE/APP,NR,NR,Police is allowed to trace mobile phone traffic metadata and Internet contacts (but no contents) of Bulgarian citizens without a court order,https://twitter.com/VessOnSecurity/status/1242503942409519106?s=20%20https://www.mediapool.bg/politsiyata-poluchi-bezkontrolen-dostap-do-telefoni-i-internet-vrazki-news305118.html,,,,,,,,,,Bulgaria,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Home Quarantine,Users must take a selfie to log in. This photo is then used by the facial recognition system. Allows the police to check that individuals do not break quarantine,NUMERIQUE,,INITIATIVE/APP,NR,NR,Users must take a selfie to log in. This photo is then used by the facial recognition system. Allows the police to check that individuals do not break quarantine,https://www.privacyinternational.org/examples/3473/poland-app-helps-police-monitor-home-quarantine,,,,,,,,,,Poland,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Home Quarantine,,NUMERIQUE,,INITIATIVE/APP,NR,NR,,https://twitter.com/Stylianou_EU/status/1241405641266249728?s=20,,,,,,,,,,Belgium,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Fight virus spreading,Fight virus spreading,NUMERIQUE,,INITIATIVE/APP,NR,NR,Fight virus spreading,https://www.lecho.be/dossiers/coronavirus/vos-donnees-telecoms-mises-a-contribution-face-au-coronavirus/10214128.html,,,,,,,,,,Belgium,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Drone,,NUMERIQUE,,INITIATIVE/APP,NR,NR,,https://www.ouest-france.fr/sante/virus/coronavirus/saint-malo-la-cote-surveillee-depuis-un-drone-6793835,,,,,,,,,Saint-Malo,France,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Emotion analysis,The company is able to recognize human gathering,NUMERIQUE,,INITIATIVE/APP,NR,NR,The company is able to recognize human gathering,https://www.lejournaldesentreprises.com/lorraine/breve/coronavirus-two-i-met-sa-technologie-disposition-des-acteurs-etatiques-489722,,,,,,,,,,France,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
CoronApp,Track contaminated people,NUMERIQUE,,INITIATIVE/APP,NR,NR,Track contaminated people,https://www.nouvelobs.com/coronavirus-de-wuhan/20200326.OBS26600/coronapp-une-application-francaise-pour-geolocaliser-les-porteurs-du-virus-covid-19.html,,,,,,,,,,France,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Waze,Waze deletes temporarly the feature that allows users to signal police on the road,NUMERIQUE,,INITIATIVE/APP,NR,NR,Waze deletes temporarly the feature that allows users to signal police on the road,https://www.lemonde.fr/pixels/article/2020/03/26/confinement-l-application-waze-a-desactive-le-signalement-des-controles-policiers_6034511_4408996.html,,,,,,,,,,France,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
Drone,Police uses 20 drones to maintain quarantine,NUMERIQUE,,INITIATIVE/APP,NR,NR,Police uses 20 drones to maintain quarantine,https://www.20minutes.fr/paris/2747063-20200324-coronavirus-paris-police-utilise-drones-inciter-habitants-rester-confines,,,,,,,,,,France,https://raw.githubusercontent.com/co-demos/cis-data/master/illustrations/textures/medium_fiche_9.png?raw=true,,https://docs.google.com/spreadsheets/d/1h6H65IGnd-VAhd2k1rnw-Lh4PwZcWhz5EDuUTPf0FF4/edit?usp=sharing,,en,JPy,NR,,OUI,29/03/2020
